X,Y,Year of construction,Living area,Year of reconstruction,Land area,Evaluation,Sales price,No. of toilets and baths,Jordstykke_id,BFEnummer,Kommunekode,Ejendomsnummer,Salgsdato,Distance to coast,Sales price of the neighborhood,Distance to railroad,Distance to stream,Distance to windturbines,Distance to forest,Distance to motorway,Distance to trafficroads,Distance to lake,Energylabel,Energylabel encoded
579333.06,6131099.38,1972,160,1972,988,1050000,1835000,3,71584,2608436,420,12258,2021,12806.99409,30754247,3162.723178,643.4919982,892.2759233,19.01072723,6584.688909,379.1443793,256.7956294,C,5
558275.81,6125633.86,1977,124,1977,950,1100000,1100000,2,90412,5441795,420,4386,2020,1816.40456,31187061.51,1902.469688,1089.30199,2158.497623,157.4520015,17419.70121,195.9371387,305.9743167,C,5
579492.16,6131324.51,1976,144,1976,872,1050000,1430000,3,71491,2608294,420,13328,2017,12531.53857,25640300.64,3256.358812,502.4586221,1157.92486,112.5548312,6309.134636,113.9671549,177.1810749,C,5
557831.2,6125129.53,1964,122,1983,717,1100000,945000,2,90285,5441228,420,333,2022,1417.940699,27381076.35,1262.515358,419.4365136,1584.554243,341.3674715,18069.1995,29.85023712,460.9868242,D,4
572202.51,6136359.5,1925,83,1925,1436,330000,300000,2,162153,2636925,420,14738,2020,15711.64144,27513432.13,156.8496623,416.9887918,7626.960029,156.8960605,3750.475688,378.8033723,398.077581,None,0
577158.72,6131333.1,1939,113,1939,775,1200000,1550000,3,73920,2628723,420,12234,2021,14069.90021,27593565.25,996.7929072,398.9969055,1653.03209,50.35023039,6945.535696,19.51134459,207.1420327,D,4
572804.84,6126570.81,1924,195,1993,10534,1200000,1650000,3,82015,7212765,420,6369,2019,13429.82351,34885942.86,1620.84566,773.0978324,839.7193707,96.44329422,12548.99524,380.5921612,110.0373618,G,1
566633.56,6136633.61,2006,168,2006,1472,2000000,2995000,4,2623738,10134304,420,19581,2021,15075.1393,25231509,1282.68409,516.2744697,3382.64009,168.5835164,4319.75195,407.9389012,159.6859437,C,5
570677.63,6117937.06,1850,162,1987,3074,1050000,1100000,3,93912,2687956,420,9893,2021,5883.656519,28882454.47,5531.409593,69.43346167,2097.256385,235.8494986,21430.02278,2080.744785,29.2619907,F,2
567905.92,6123297.12,1897,131,1940,835,600000,590000,2,79651,2684591,420,7287,2016,7653.590374,25726607.34,234.1085342,655.1763168,678.357731,90.27720084,17496.90087,1221.994478,35.37369927,None,0
557088.74,6125571.94,1920,95,1920,975,1050000,995000,2,89700,5442126,420,188,2020,628.3228512,37891188.11,1078.453583,673.4417894,2117.890633,195.287624,18023.01686,347.5525687,344.3481391,C,5
576301.76,6130720.91,2006,157,2006,784,1850000,2450000,4,2624193,9652247,420,14379,2022,15110.1093,37100434.25,555.4883708,66.93598434,2324.51497,165.1096296,7772.535857,245.2147322,74.27241816,B,6
574064.39,6127092.59,1920,120,1980,293,630000,162500,2,74282,9557127,420,11115,2020,14667.76997,27483026.92,2148.507131,467.3786065,998.2449056,217.9419542,11718.20791,12.24490483,180.0307985,G,1
574527.83,6133910.27,1974,245,1974,800,1450000,1895000,4,72876,2628250,420,13373,2020,14588.87101,44825732.44,621.3218493,201.2383184,4909.742878,152.3291705,5063.77482,369.406941,242.8319884,D,4
576352.21,6131580.14,1960,80,1960,696,590000,775000,2,73372,2628819,420,11068,2017,14486.3557,23187846.04,153.6952192,360.1864441,2486.654259,303.4774497,6917.925892,73.41554251,329.7974259,G,1
556687.42,6125713.07,1928,127,2009,430,1850000,1550000,2,89417,5441108,420,2689,2019,305.1206142,41960030.72,1147.859827,703.0030811,2396.051233,323.1631504,18092.89152,506.8042078,580.8911014,C,5
566195.17,6136775.79,1979,225,1979,1550,1400000,1550000,4,77778,2696676,420,19023,2021,14890.2709,30591146.16,1140.074364,574.4351138,3217.230499,306.3000178,4225.449086,45.16963112,317.5959328,D,4
562655.96,6128589.83,1907,131,2008,828,860000,495000,2,88259,2695520,420,1733,2018,6917.740067,20149201.65,5917.805966,76.9739365,2402.013589,359.2162323,13038.2175,79.0551901,316.2991435,D,4
571392.56,6119118.19,1978,149,1978,1026,1000000,1400000,3,93037,2686533,420,10353,2020,6804.726328,32350651.26,5023.443939,133.9299377,1967.645447,145.5031426,20100.74838,1046.991639,360.0495728,D,4
567744.11,6128027.68,1960,287,1982,2736,1050000,1300000,4,82276,2694099,420,8021,2022,11558.72547,21110522.12,2670.077504,152.1775861,2231.612754,215.7458806,12924.32777,28.68343078,208.219854,C,5
558202.77,6126257.75,1870,156,1997,702,1350000,840000,2,84866,2685732,420,2034,2021,1894.63088,29973886.08,2262.157816,1196.892553,2751.945846,107.3075345,16894.91204,271.9950412,701.7433691,E,3
557576.3,6125367.43,1969,112,1969,799,860000,1100000,2,90007,5442058,420,876,2020,1120.852876,34410009.74,1186.675089,568.1951789,1823.658674,531.606681,17973.51229,161.8544493,409.9457082,C,5
571001.39,6124128.8,1967,124,1967,938,620000,600000,3,81847,2692289,420,5752,2020,10469.1445,21879415.04,2223.055474,417.3021453,1936.539834,170.7866066,15452.4249,630.746116,481.0506803,E,3
569473.32,6126694.94,1976,176,1976,1707,1200000,2000000,3,80463,2690936,420,7843,2020,11293.31836,33998260.26,720.7154793,336.8809263,1359.112571,83.90539077,13792.85319,242.2058874,78.06519455,C,5
578686.82,6128183.38,1877,174,2010,1725,1000000,1420000,2,74389,2632798,420,11588,2018,15564.97081,22283560.53,4036.389362,326.3794027,554.5945298,407.3541316,9415.176355,389.5672744,201.4254249,None,0
565036.55,6122226.15,1968,294,1979,8033,1250000,2735000,5,79997,2685175,420,7557,2022,5169.391901,26015098.55,790.9261039,185.1742585,2268.794043,27.22211598,18810.99189,210.5204021,346.36758,C,5
572069.54,6129594.68,1850,103,1975,539,630000,225000,2,74824,2633174,420,11949,2019,15169.22268,26015439.98,1048.627148,51.21945505,1849.024251,26.37165903,10018.18187,2319.442003,236.9149689,F,2
571435.32,6138677.71,1973,175,1977,814,1100000,1300000,5,161077,2635826,420,16621,2016,15906.23568,37155809.31,2138.690289,190.8028902,6781.251029,14.63138992,1955.755178,160.1888841,242.3848815,F,2
556934.12,6125491.11,1950,73,1989,979,1050000,720000,2,89772,5441599,420,633,2018,470.3743888,30995798.6,954.5187435,537.0527774,2093.550004,269.9750096,18168.44175,286.5231748,496.8684504,E,3
576642.1,6131189.69,1973,127,1973,1109,940000,1595000,2,73675,2629062,420,12333,2021,14539.59926,31608225.66,562.5939205,92.70945691,2075.931766,215.7409729,7222.799444,94.08859541,196.6436554,C,5
576718.79,6130557.79,1988,142,2005,1043,1400000,1850000,4,73623,2628543,420,13646,2021,14930.56669,34900068.81,961.3698435,97.94838232,1902.044441,159.8902739,7807.778696,118.8543824,95.16251022,C,5
561661.6,6122016.83,1973,245,1986,1107,1250000,900000,4,87983,2694566,420,4303,2021,4645.87674,25935038.41,451.4383605,406.2052212,4232.459368,286.405269,19631.60887,573.9094132,322.4039809,E,3
566295.91,6137640.16,1927,128,1994,676,970000,1945000,5,78170,2697688,420,17972,2022,15617.99684,37301567.11,274.8751179,230.1585214,3954.081076,176.464831,3356.172731,144.1201411,432.7345728,D,4
566426.97,6137944.3,1950,68,1950,640,570000,450000,4,77436,2696576,420,18713,2017,15937.06499,27305893.97,25.81035139,64.14676249,4242.481446,61.8085253,3035.376641,15.73765459,225.7554706,E,3
580774.18,6129325.88,1890,237,1967,10930,1850000,2420000,4,75029,2633244,420,12764,2018,13520.43701,34241537.44,5092.74657,41.49193898,2482.87367,15.41027255,7475.013659,733.1709775,208.2632205,None,0
573522.94,6121340.53,1950,147,1976,1200,720000,945000,4,92252,9633473,420,9275,2022,8890.948958,20539457.18,5677.716119,28.25462086,2387.779821,241.0609653,17466.24577,813.7623342,396.1083369,D,4
562738.34,6121755.78,1877,140,1877,2487,760000,1450000,3,88032,2694909,420,2665,2016,4226.379572,24807431.15,342.427839,30.21491685,4191.963623,18.48781626,19630.30168,534.1368256,57.27772691,E,3
570667.96,6126591.9,1978,198,1978,968,1000000,1475000,4,81317,2690600,420,7878,2021,11952.39127,26445101.91,135.4804427,486.0839715,1796.464838,395.0466557,13330.75235,520.970529,179.4367825,B,6
570532.54,6138196.5,1973,114,1973,990,780000,1475000,2,160200,2634611,420,16445,2019,16878.33175,40563439.26,1370.574977,385.2726999,6530.682397,31.17289949,2681.783866,170.2577333,148.9041171,None,0
572145.5,6138648.2,1965,114,1965,1173,720000,900000,2,163134,2637702,420,16045,2021,15210.94238,34282106.68,2328.288084,594.6018221,7331.403064,18.18250741,1674.307032,44.17650657,159.6809397,E,3
572263.54,6138261.78,1975,167,2006,995,1450000,2100000,4,161556,2636244,420,16543,2021,15166.27663,33676499.37,1991.98719,251.3957557,7672.900423,186.0521325,1943.207692,406.0589973,51.72966074,C,5
576755.72,6130492.92,1988,132,1988,1061,1200000,1845000,2,74075,2628547,420,13675,2022,14951.4791,32411115.62,1032.66519,172.5911521,1866.385157,92.91557512,7860.407042,121.9149658,120.799505,C,5
560804.16,6135091.74,1876,278,1999,18489,1750000,2600000,3,75746,7212556,420,18578,2020,10523.16379,22771558.14,3849.94699,307.3838438,2306.749934,31.83456494,7891.442584,1629.353885,62.5365685,D,4
556800.32,6126001.24,1902,170,1902,1192,1450000,1995000,3,84644,2685834,420,1992,2021,599.2366932,41570681.72,1439.317135,1012.110874,2617.573581,294.3153251,17786.0959,804.5681769,459.3961681,C,5
576283.54,6131001.13,1996,135,1996,700,1500000,1895000,4,73437,2628374,420,14035,2020,14929.26542,40621009.67,341.533618,310.085847,2378.202585,47.22362333,7500.597197,144.1546705,331.6013896,C,5
575114.64,6128311.89,1909,241,1909,11499,1100000,2500000,4,74877,2632992,420,12300,2021,15997.06815,23104792.66,1783.022205,315.0403415,642.978159,93.3158561,10329.3574,750.6395977,169.1960002,D,4
556632.22,6125400.82,1880,176,1974,410,1100000,590785,3,88675,5440985,420,1204,2019,198.0646049,29644992.16,838.4105581,391.3835594,2145.652467,514.2033715,18393.1177,192.8171465,429.8335558,C,5
571414.31,6119231.77,1972,148,1981,1254,1100000,1150000,3,92991,2686487,420,8720,2022,6911.077433,34346817.59,4956.726989,51.02224144,1952.716155,72.84277452,19985.40857,952.7225981,411.0055914,D,4
567230.56,6141671.23,1958,129,1973,1000,710000,860000,2,78917,7770871,420,17607,2021,13179.64782,20815764.87,3721.595484,478.9480516,1821.738198,303.2463929,689.6812965,65.13453533,142.7454525,E,3
570163.69,6125926.22,1979,210,1979,1060,1350000,2300000,4,80541,2690974,420,7899,2019,11119.01154,35419238.33,308.0506124,456.5747888,978.8760089,444.8923228,14151.98324,211.0962611,676.5244271,C,5
565918.7,6142032.04,1991,162,2001,2547,1200000,1250000,2,78835,3004939,420,17709,2018,12200.12733,27319615.18,4000.443076,46.44791696,1446.484769,61.38750117,637.3316149,72.69183414,69.08102055,C,5
574255.22,6133536.02,1995,182,2000,800,1850000,2595000,4,736443,7829917,420,14212,2021,15014.03758,45737988.3,1079.099516,136.1807989,4662.13125,31.70015773,5517.416873,647.4459538,68.66385148,A2010,7
566549.79,6137441.86,1924,152,1924,724,970000,1475000,2,77991,2697179,420,18875,2020,15627.06603,27281198.91,472.4818565,445.4125209,3967.015641,110.0996517,3520.298249,162.8582942,253.4706999,D,4
574349.37,6134202.56,2009,183,2009,909,2050000,2970000,4,2688447,10130903,420,19861,2021,14599.82244,32655452.86,563.2933278,50.54512143,5130.17077,34.13893086,4877.522777,505.4783112,241.6782605,B,6
573502.42,6138365.72,1960,100,1960,1030,570000,900000,2,161882,2636658,420,15042,2021,13932.02097,28524024.17,2527.942658,211.6100415,7010.378076,245.5266472,1487.007352,74.82254482,377.0253095,G,1
557845.44,6124878.46,1966,137,1966,1186,1250000,1270000,2,90294,5441279,420,1147,2017,1517.045785,26126861.3,1178.670971,257.7703057,1335.571993,112.8276617,18287.58387,275.112729,343.8179043,D,4
561831.85,6121167.2,1927,172,1927,6209,780000,1225000,2,87463,2694412,420,378,2020,3781.669996,28056288.45,1156.796513,377.6872688,4755.183156,752.4713803,20410.15776,1344.056277,203.6490611,E,3
576283.18,6131091.08,1914,196,1983,2551,1500000,2995000,4,73460,2628572,420,12570,2020,14867.86797,29699294.19,285.7672654,379.1640127,2396.797654,113.610555,7411.772868,88.14859954,410.5424144,None,0
557046.03,6122228.61,1997,179,1997,3339,3000000,2900000,3,1664246,7977630,420,5345,2016,3152.422991,29550965.39,1298.194189,454.7164375,1480.889646,561.9553866,21021.06031,2111.005688,354.8777706,D,4
561368.55,6132735.37,1800,93,1999,826,790000,85000,2,83637,2683040,420,3160,2021,8736.63383,21625959.34,5805.992286,319.7403986,1507.596331,280.7580157,9686.974041,1822.437047,221.4788477,None,0
557763.96,6124815.25,1966,194,1966,1285,1700000,2000000,4,89872,5441272,420,1138,2020,1471.795775,31435319.16,1091.19263,154.6926049,1266.998224,40.37119507,18380.42392,350.8970623,251.8507292,None,0
566481.14,6141913.22,2007,143,2007,729,1600000,1780000,2,78758,3004931,420,19389,2021,12580.50132,31028481.53,3983.460959,446.3160836,1435.444105,83.70230702,780.4300097,262.2697939,154.2399546,B,6
556918.35,6125289.99,1944,200,1981,644,1500000,2450000,4,2530139,8257370,420,5461,2020,502.8249939,30375405.11,756.3584871,344.7167269,1914.989366,422.8482858,18352.16105,85.99728913,332.3653269,C,5
561571.83,6120181.36,1927,160,1927,5127,920000,1700000,2,87480,2694406,420,386,2017,2951.83256,28635664.95,2172.258809,289.6854408,5119.319243,277.7879157,21429.66394,2363.444376,251.4497759,E,3
574832.79,6139199.42,1952,158,1996,1146,1000000,1000000,2,161388,2636224,420,15131,2021,12469.19018,23364219.46,3896.194994,430.6748496,6234.500675,91.3710348,273.5816323,702.819642,148.1514698,E,3
565792.14,6137044.42,1972,136,1972,1049,970000,1200000,3,77590,2697581,420,18248,2017,14837.99184,33915206.49,900.5748309,90.21790779,3201.41497,96.98235554,4046.947293,484.1116258,251.5917266,C,5
564395.29,6122925.56,1906,250,1906,5658,1050000,1100000,2,86074,2689697,420,1120,2018,5604.862129,25264278.34,1269.199931,800.2062465,2584.719062,28.53962333,18190.8053,740.7036595,34.24161795,D,4
573763.38,6121474.55,1923,111,1976,1154,660000,595000,2,92243,2686220,420,9507,2020,9045.377651,21481826.09,5870.33457,37.93650032,2632.937467,12.57624371,17293.38624,833.2545823,194.2542996,None,0
558219.02,6125489.08,1977,123,2000,906,1250000,1050000,2,90462,5441855,420,4479,2019,1755.135042,32922456.18,1776.340819,941.5414186,2004.019966,199.6303106,17574.68237,241.168189,261.5170841,D,4
564525.52,6126124.87,1900,150,1900,1173,640000,1365000,3,87303,2694024,420,3535,2022,8085.33266,27005941.52,3919.802041,748.2563719,2346.91416,131.8507543,15006.43655,1186.473721,138.0106228,C,5
558081.92,6125378.98,1974,163,1974,1017,1150000,1895000,4,90067,5441438,420,3233,2020,1622.884417,33013673.12,1602.142803,769.1399176,1866.007788,321.7509797,17734.11291,257.7227931,225.285389,C,5
571867.99,6139123.57,1988,156,2009,665,1350000,2395000,2,161700,2636573,420,17023,2021,15411.38479,22099046.16,2699.463477,449.7270186,6816.236411,136.8535586,1380.410199,358.7593725,67.64621202,C,5
571754.01,6139148.16,1988,130,1988,712,1150000,529500,4,161717,2636578,420,17028,2016,15520.91031,30874266.63,2686.309512,490.9246007,6711.744017,188.4364381,1401.433623,363.9473856,101.0100916,C,5
570275.03,6126635.23,1988,158,1997,925,1600000,1445000,2,80881,2691464,420,8126,2016,11733.49701,37566041.01,153.3524285,343.5827308,1574.921663,229.4994207,13471.51914,255.3836987,175.2975145,None,0
558224.54,6126266.15,1986,120,1986,733,1250000,950000,2,84861,2685832,420,4994,2019,1917.946673,28804762.63,2282.912337,1174.630699,2764.134143,95.74755223,16877.50418,250.1167699,715.2702902,C,5
574951.78,6134782.7,1953,138,1987,1896,1350000,1975000,2,72557,2627706,420,11298,2018,13793.75694,27894241.05,258.9739302,317.8085469,4688.437166,194.2403987,4094.455,102.05074,77.94147805,D,4
559421.83,6130515.95,1905,138,1998,785,820000,650000,2,85693,2688798,420,3208,2022,5818.548629,17423794.41,6542.851628,160.3848172,2851.904354,16.6584707,12566.7582,166.1421516,870.9043962,D,4
578283.61,6129676.65,1900,108,1970,2017,680000,475000,2,2543821,8347839,420,13230,2020,14574.62123,27779755.98,2735.727899,314.1696373,947.3040119,423.4122259,8350.880788,1142.118627,470.0494256,None,0
561911,6121993.59,1970,138,1988,701,930000,875000,3,87903,2694818,420,1952,2022,4564.476143,21894147.22,354.3443078,394.4973238,4473.880931,38.59162453,19590.019,527.2793847,348.9603096,D,4
556799.26,6126047.51,1875,217,1950,1672,1950000,2675000,4,84646,2685837,420,1993,2018,637.5005333,40951415.13,1485.412008,1055.637201,2661.332691,329.8366888,17746.11079,850.6883959,474.5200145,D,4
562172.35,6134159.05,1939,202,2008,10200,1500000,1670000,2,75689,9200187,420,17757,2018,10366.91528,21366849.72,4186.78453,331.9008685,1479.514101,640.2262388,8053.127648,2681.079829,688.6667612,D,4
572326.02,6138178.65,1975,236,1975,1381,1100000,2595000,3,161530,2636247,420,16793,2021,15121.74775,36932973,1930.288057,157.0763945,7774.814542,86.68206562,1990.771076,476.1015334,49.83373355,C,5
570161.83,6138121.16,1940,142,1997,2569,970000,1045000,2,160285,2634982,420,15609,2021,17256.55974,24523843.48,1117.857289,568.9519516,6371.287242,41.0826411,2836.522471,16.38481323,174.9609059,C,5
562418.53,6121941.44,1961,70,1961,798,540000,510000,2,87804,2694663,420,1411,2021,4433.213946,24024741.97,228.2242586,274.5892034,4547.547087,271.3385562,19519.06213,439.1938458,243.610147,F,2
570899.31,6138348.53,1963,171,1963,1347,1100000,1840000,4,160421,2634450,420,14702,2019,16490.27387,35263741.49,1655.269251,312.1397234,6647.200011,153.8948407,2439.017011,380.3878297,415.345375,F,2
557024.17,6122348.86,1954,124,1954,1000,1500000,1145000,2,90745,2690154,420,2013,2020,3031.343207,28559352.9,1192.132451,433.1771976,1385.52685,627.0009717,20921.73652,2023.601275,356.2425045,D,4
579280.9,6131062.5,1973,116,1973,845,950000,1450000,4,71614,2608430,420,12255,2021,12868.02223,32564553.85,3119.109456,694.7791966,828.4278876,74.90084445,6644.30942,431.1852774,233.9124967,D,4
569755.07,6118824.08,1954,83,1954,1000,480000,300000,3,92502,7456399,420,9010,2019,7002.898897,22529690.54,4287.240751,312.2081732,852.6776074,259.7700129,20862.59489,1369.20059,548.8150043,G,1
572999.4,6136578.56,1973,114,1973,806,740000,950000,3,162385,2636891,420,15980,2020,14886.23132,26849640.24,753.8269759,112.2549643,6984.270275,243.1958028,3343.598487,391.1853692,239.3516002,E,3
579155.03,6131186.52,1969,130,1977,752,1100000,1435000,4,71698,2608553,420,11398,2021,12847.73235,30147549.82,2971.541475,822.2254845,821.9001061,106.6386474,6612.470671,322.8113405,187.4801536,None,0
558025.02,6125952.79,1975,118,1975,864,910000,675000,2,90100,5441738,420,4166,2016,1623.929393,32425809.23,1917.313902,1247.778905,2423.389772,412.190214,17247.39931,453.1113449,356.8112734,D,4
570261.35,6126728.43,2005,152,2005,910,1800000,2495000,4,80896,2691458,420,8120,2018,11797.38199,32093871.83,232.9157813,252.1012941,1645.112407,136.7183678,13395.70912,307.1749413,157.1074158,C,5
571326.83,6124321.96,1985,165,2008,832,1250000,1710000,4,81754,2692267,420,8074,2022,10843.69883,28641062.26,2287.013336,166.1028603,2196.02639,117.5853379,15156.46635,276.7080386,202.3796734,C,5
559638.28,6130771.66,1913,113,1969,473,570000,275000,2,83937,7406252,420,2975,2021,6149.044624,17942482.01,6865.998594,17.95525648,2578.885712,77.14547848,12238.37663,108.995741,723.3926265,None,0
563281.31,6128703.88,1963,109,1963,792,670000,335000,2,88474,2695595,420,3786,2021,7530.41241,17191234.98,6146.602369,357.9325415,1793.965702,69.24282634,12754.13903,136.510152,107.7836671,E,3
